sample_id,source_file,source_row,sha256,ade_id,width,height,crop_box,caption,blocked,split
12203,train-00013-of-00023.parquet,776,190a6f2c6f12f6cb89af356c9e61d4878d62d6a0dce3b2c01be69dbd437d32c7,ADE_train_00012204,684,512,"86,0,598,512","A large building with several storefronts on the ground floor and a large sign on the top floor that reads ""Gaumont Chateau""",0,train
12204,train-00013-of-00023.parquet,777,f804192ea553a48849cd638bbcb69318cd208c0f6ff8c464b94c4df1c3ab35a2,ADE_train_00012205,237,322,"0,92,512,604","A large, ornate theater sign hanging above the entrance to a building",0,train
12205,train-00013-of-00023.parquet,778,e09bfa9ab492cfbe21c4986e5f9104a2256fafaf1835d9166b12e8518a26ba2b,ADE_train_00012206,256,241,"16,0,528,512","A small, brick building with a sign that reads ""Cinema"" on the front",0,val
12206,train-00013-of-00023.parquet,779,cdcf95330d2b695194df1daf5f450d7342c0d71442d76d886cfb6e8057e2b55a,ADE_train_00012207,568,512,"28,0,540,512","This is an image of a brick building with a large sign on the front that says ""state"" in red letters",0,train
12207,train-00013-of-00023.parquet,780,a3ff21e4e66fc66783be898482b980b656b28cecb1876f73393a992e7d7a2fca,ADE_train_00012208,905,512,"196,0,708,512","A large building with a sign that reads ""amc"" on the front",0,train
12208,train-00013-of-00023.parquet,781,74647f6b3da852dcd4ae69582c393f46bd9869f0c582174d45476dd7619f3158,ADE_train_00012209,324,432,"0,85,512,597",A street with a theater on the corner,0,train
12209,train-00013-of-00023.parquet,782,9811796c6d4916e8fa3e457c0bf21f8562bf413a37592d0c25a88fc77589c910,ADE_train_00012210,500,333,"128,0,640,512","A dry, cracked landscape with a sunset in the background",0,train
12210,train-00013-of-00023.parquet,783,302f0dbe44cc69696b2a43636ba6680fd08016d30630946a09a589e41a6adea1,ADE_train_00012211,517,320,"157,0,669,512","A large rock sitting in the middle of a dry, cracked desert",0,train
12211,train-00013-of-00023.parquet,784,22fb3e36aa211324975e42b7d9a87554c014284026b474fa3e1279203229e972,ADE_train_00012212,399,585,"0,119,512,631",A bicycle lying on a cracked and dry desert landscape with a clear blue sky in the background,0,train
12212,train-00013-of-00023.parquet,785,f2372eac66d89a0bff0f980475e04d893441ef637c5d5d9285f15709b5d115e0,ADE_train_00012213,500,379,"81,0,593,512","A large, open room with a high ceiling and large windows",0,val
12213,train-00013-of-00023.parquet,786,217a2a262df248db43f71131452e39021df0bdf2d44e3f85228bac3ffc107e21,ADE_train_00012214,454,591,"0,77,512,589","A sculpture made of metal tubes and wires, with a person sitting on a box in the foreground",0,train
12214,train-00013-of-00023.parquet,787,bfe60aab2fa27a811a25386d30f5ebe6d21fc5de73b9caa465aa9fb63ab1a723,ADE_train_00012215,500,320,"144,0,656,512",A man standing in front of a painting on a wall in a museum,0,train
12215,train-00013-of-00023.parquet,788,fb4b9e93312aed51e5d00a80a2a0291e67aea2f355650be999bc09c11d8edffe,ADE_train_00012216,500,375,"85,0,597,512",A large painting of water lilies on the wall of a museum,0,train
12216,train-00013-of-00023.parquet,789,1ccb3bc6776dc60b009246a8ce4aa5384a91af162c1e0e507e8ca788aac0a0e1,ADE_train_00012217,338,500,"0,122,512,634","A young girl sitting on the floor in front of a large, ornate painting of a sunset over a body of water",0,train
12217,train-00013-of-00023.parquet,790,91f008c1ef55c246384328073ad529e575df64e4a7e677ccd97a19e381eb4d80,ADE_train_00012218,500,375,"85,0,597,512",A couple standing in front of a painting on a wall,0,train
12218,train-00013-of-00023.parquet,791,dbff6380a5d4a50b3ea687924f27c265c535f2e1c31fef99d1f56fa7ad3f5cb5,ADE_train_00012219,418,500,"0,50,512,562",A woman standing in front of a painting on the wall,0,train
12219,train-00013-of-00023.parquet,792,7cebaef2ecdd95f6db05b3cfd5a36e2c1a15bdc1a695f5ace99b23f1cb861791,ADE_train_00012220,500,375,"85,0,597,512",A group of people sitting on a bench in front of a large painting on the wall,0,train
12220,train-00013-of-00023.parquet,793,02253df84edc46876e2d5157e8576e4af2ca928aade4207e1a93b99e1d192b82,ADE_train_00012221,620,465,"85,0,597,512",A model of a biplane on display in a museum,0,train
12221,train-00013-of-00023.parquet,794,bd062a32fe08dc724146b963538336eb4f3e720df9c1d6ef0695c440ea3788b9,ADE_train_00012222,500,282,"198,0,710,512",Three wooden masks hanging on poles in a room with a brown wall and a wooden floor,0,train
12222,train-00013-of-00023.parquet,795,e51216157a793934b2c96406f25a1304ed58e3818f617629b04473c772e9d34a,ADE_train_00012223,500,358,"101,0,613,512","A large, empty room with several paintings hanging on the walls",0,train
12223,train-00013-of-00023.parquet,796,d07382bc9bd513b9a7773d55309f212f6dff7063f23e83210caa4bea83aa8fed,ADE_train_00012224,375,500,"0,85,512,597",A statue of a man sitting on a bench in a museum,0,train
12224,train-00013-of-00023.parquet,797,171c0169ba822164f3309dfdd75a7a4b97c3b256862975bb331d1d62af2a7fdc,ADE_train_00012225,674,500,"89,0,601,512","A museum display case with various specimens on display, including a large tree trunk and a collection of insects",0,train
12225,train-00013-of-00023.parquet,798,6cbc4affa2fae04a142eef52e9831dc611d65f6e13d99df4bdec66c0061a7a5e,ADE_train_00012226,359,500,"0,100,512,612",A mother and daughter looking at paintings in a museum,0,train
12226,train-00013-of-00023.parquet,799,372da2df1dce03a69a3ca0bdff4f28906a8b74f40d5acf9064d7ef7eaf11d55c,ADE_train_00012227,640,512,"64,0,576,512","A large, empty room with white walls and a high ceiling",0,train
12227,train-00013-of-00023.parquet,800,939874f99d3341227349bf8dd7b2b0d8995fe854f6f38a0e75d68cd34b80e2c1,ADE_train_00012228,500,375,"85,0,597,512",A woman stands in front of a large skeleton of a camel in a museum,0,train
12228,train-00013-of-00023.parquet,801,a263f77b943437f7a9b3a9283bf361beffddce396d66c564ede05383d249ee46,ADE_train_00012229,440,500,"0,35,512,547",A woman sitting on a bench in front of a large abstract painting on the wall,0,train
12229,train-00013-of-00023.parquet,802,234a7d5653d1ec7eee056ed4df8578cb196b3eff40676648aba3f854f835d3e7,ADE_train_00012230,421,261,"157,0,669,512","A large white statue in the middle of a large, ornate room with high ceilings and large windows",0,train
12230,train-00013-of-00023.parquet,803,efafd583b49118c8edc444e809fbec649c7e2364529508f20fa52f7add9029df,ADE_train_00012231,600,399,"129,0,641,512","A large, sleek jet airplane sitting on a runway in a hangar",0,train
12231,train-00013-of-00023.parquet,804,e8c511c6f3b682796e6b018f2c1be112bd52fd03f4f7e0b703ef37bbf1cd1974,ADE_train_00012232,500,333,"128,0,640,512",A group of people standing in front of a large painting in a museum,0,train
12232,train-00013-of-00023.parquet,805,dc97f293e3a688378180f5781222153524d34c4ee138a2f3eff6639233437189,ADE_train_00012233,500,333,"128,0,640,512",Two people standing in front of a large painting on the wall,0,train
12233,train-00013-of-00023.parquet,806,bf5528dd6b493e5d9e7c8181492ba5d81fdec893c7f660db173a559a5c40d18d,ADE_train_00012234,500,375,"85,0,597,512",A group of people sitting on a large block of wood in a white room with a large window in the background,0,train
12234,train-00013-of-00023.parquet,807,8863efc76122f7754218aa162e52b5c298b066c68850221d8a5f36035a45c8d1,ADE_train_00012235,512,689,"0,88,512,600","A grand staircase leading up to a large, ornate room with high ceilings and intricate moldings",0,train
12235,train-00013-of-00023.parquet,808,de4eb0dc5f4605aa3578230999a099270f042012a15c506e09db016d83ba61cb,ADE_train_00012236,500,353,"106,0,618,512",A man sitting on a bench in a white room with a large sculpture of a woman in the background,0,train
12236,train-00013-of-00023.parquet,809,06ac9283aad30b98d4169eec2129d058ab0e44d404135743f8ea7f495d2ea1c5,ADE_train_00012237,457,466,"0,5,512,517","A woman lying on a white sheet in a large, empty room with white walls and a high ceiling",0,train
12237,train-00013-of-00023.parquet,810,f7879ab01de2d78f5bab4f695c024a6d025143e5b318429aced6bf7769cfd4df,ADE_train_00012238,460,276,"170,0,682,512","A large sculpture made of different colors and shapes, placed in the middle of a large, modern building with glass walls and a high ceiling",0,train
12238,train-00013-of-00023.parquet,811,4e52ce7330ee28ad1eee7d33ac93bae5f48d8791cadb2962a4c5b685d10264b9,ADE_train_00012239,444,442,"1,0,513,512",A man sitting on a bench in front of a large painting of a woman and a man in a garden,0,train
12239,train-00013-of-00023.parquet,812,25118d4c7651adff5c3cd27e4435e45b6fc9455f76d02295122e9a5d0fe87c72,ADE_train_00012240,500,333,"128,0,640,512","A long, narrow room with red walls and a high ceiling",0,train
12240,train-00013-of-00023.parquet,813,61cc0628d0ee450e8a80ae88eff701e65fc4dcc236eb3c834e2a011ddc8831d5,ADE_train_00012241,500,338,"122,0,634,512",A woman standing in front of a painting on the wall of a museum,0,train
12241,train-00013-of-00023.parquet,814,85c69cdb0e981fec651ef848ae4e6d111bfa72721721ed4a18d95a8d1ac6ab1d,ADE_train_00012242,500,375,"85,0,597,512","A large, ornate staircase leading up to a second floor with several paintings on the walls",0,train
12242,train-00013-of-00023.parquet,815,c7786c04e2d0bcc0e50982710d84387d073c93f81ce17936ac47ecd16b5178df,ADE_train_00012243,500,333,"128,0,640,512","A large, open room with a high ceiling and large windows",0,train
12243,train-00013-of-00023.parquet,816,937b62e8fefd622de1f6d4e7e6fe882a1a678a95cd170f0ff14e9ff012c028e3,ADE_train_00012244,500,333,"128,0,640,512","A large, white room with a pink wall and a skylight above it",0,train
12244,train-00013-of-00023.parquet,817,35de513861d06146943c60ef8c8dc407adc7bf75579052e4ff0992c6ea7999fe,ADE_train_00012245,500,375,"85,0,597,512",A staircase made of metal with a railing on the side,0,train
12245,train-00013-of-00023.parquet,818,b2e7263b0331f3866f52de94cb550204d17502990ed6e19701cf3ed5f479b9d5,ADE_train_00012246,500,332,"129,0,641,512",A woman sitting on a red bench in front of a large painting on the wall,0,train
12246,train-00013-of-00023.parquet,819,748238f5fd42a6423741a6df0195da67bf9ba1dfa7584c8804d85c258a887748,ADE_train_00012247,401,500,"0,63,512,575",A young girl standing in front of a large black statue of a thinker,0,train
12247,train-00013-of-00023.parquet,820,a317ca41311856bc28a4c252e12b072afcc19754297108246fadff1d6f3eb9f0,ADE_train_00012248,434,434,"0,0,512,512",A woman sitting on a bench in front of a large painting of the Virgin Mary and angels,0,train
12248,train-00013-of-00023.parquet,821,cf1938ff836054f52a1fcab57dce2752def7ee3d6cd08292db5faee29deb3b41,ADE_train_00012249,450,300,"128,0,640,512",A display case with two portraits of women on the wall,0,train
12249,train-00013-of-00023.parquet,822,ce4086fcf2c4d5b046f90160666cf81633d6b83c1552c3a9729baeb64951e6cc,ADE_train_00012250,349,500,"0,111,512,623",A woman looking at a large painting of a cat on the wall of a museum,0,train
12250,train-00013-of-00023.parquet,823,588487ed3156c9ca67e6409026c5f36fb4d8e5ff4de9d2cd5471271a215500d4,ADE_train_00012251,500,354,"105,0,617,512",A woman sitting on a bench in front of two large paintings hanging on the wall,0,train
12251,train-00013-of-00023.parquet,824,bdcde1ca26a1e9b36fcbd6e366ba40d74322677085eb2500c91337cd8740ad11,ADE_train_00012252,500,347,"113,0,625,512","A large, ornate chandelier hanging from the ceiling in a large, empty room with a large window on one wall and a large painting on the wall opposite the window",0,train
12252,train-00013-of-00023.parquet,825,3565f73d83a6355e55540b0e8316e8b6dba066559374ed4b30f551df3ac43ad2,ADE_train_00012253,451,648,"0,112,512,624",A large dinosaur skeleton in a museum,0,train
12253,train-00013-of-00023.parquet,826,64f58574602eb31dfdd7122f6fd7fdff490b3c753f5118207345441c9b2daffc,ADE_train_00012254,683,512,"85,0,597,512",A large room with several airplanes hanging from the ceiling,0,train
12254,train-00013-of-00023.parquet,827,ba5db2bc68d353462a42f0652acf35697c8f5806b920258a892c104457141c2c,ADE_train_00012255,744,512,"116,0,628,512","A large building with a sign that reads ""rockhampton art gallery"" on it",0,val
12255,train-00013-of-00023.parquet,828,8ff933c92e86e89de7eb3587787b69c17b2a7034046e00a2f1099f227a799ba1,ADE_train_00012256,512,770,"0,129,512,641","A large, modern building with a curved, glass facade and a large, green lawn in front of it",0,train
12256,train-00013-of-00023.parquet,829,d46e9fd9132a9e95cfb07ae8bdd62b5e0e16710c993b674b0f0ceb7684d81fcf,ADE_train_00012257,683,512,"85,0,597,512","A modern, glass-fronted building with a large, sweeping curve on the top floor and a row of smaller windows on the bottom floor",0,train
12257,train-00013-of-00023.parquet,830,dff0813e90fa2ca746271f21eea4209a61a4e79b63a14a6040626b2cdddd44ff,ADE_train_00012258,600,450,"85,0,597,512","A large, white building with columns and steps leading up to the entrance",0,train
12258,train-00013-of-00023.parquet,831,74a736f292c35b49d359584344f3a7bc392e321e1ebf52da075ecc7644b5e376,ADE_train_00012259,1024,1024,"0,0,512,512","A large, modern building with a large, white facade and large windows",0,train
12259,train-00013-of-00023.parquet,832,d011f45c3ec752ef40ed6a1da7d33434f9cad271ff1aafccf25867a07ed81abe,ADE_train_00012260,600,450,"85,0,597,512",A large glass pyramid in front of a large building with many windows and a clock tower,0,train
12260,train-00013-of-00023.parquet,833,079624f02cd0401fe43b62b81644b4362b01348526298b9ead19f0431163fae6,ADE_train_00012261,400,300,"85,0,597,512","A large building with a large dome on top, surrounded by a parking lot and a road",0,train
12261,train-00013-of-00023.parquet,834,2b036a5146b02292129a18bf233d459414f5fbe353f166bb94a3647e34b5b588,ADE_train_00012262,715,512,"101,0,613,512","A large, white building with a green dome on top, surrounded by tall, modern buildings in a cityscape",0,train
12262,train-00013-of-00023.parquet,835,e7df33d4bdcfccf194ac2014417dbc473d922fdcc707f0e56d1aef2d1e0105ca,ADE_train_00012263,342,222,"138,0,650,512",A yellow building with a red roof and a steeple on top,0,train
12263,train-00013-of-00023.parquet,836,6dbf21f151d1383d7cef314eaf79dcef4af380114ef57ab8a3690e8d3d57eab5,ADE_train_00012264,640,480,"85,0,597,512",A wall with several guitars hanging on it,0,train
12264,train-00013-of-00023.parquet,837,ea91f378784899f6ff255db134aa23bdf407fff1b7d6a7b765562f9c0ada9824,ADE_train_00012265,336,448,"0,85,512,597",A wall with several electric guitars hanging on it,0,train
12265,train-00013-of-00023.parquet,838,8521d7f01717cb0bfbcb0cf60dd8fded67738b9ad8b5ee13cffb6061ce880a14,ADE_train_00012266,400,300,"85,0,597,512",A room with a wall full of violins hanging from hooks,0,train
12266,train-00013-of-00023.parquet,839,491d591244564e987b6a4a020fd4255031ebefc319e558e5c89fbfc06b0291d9,ADE_train_00012267,708,379,"222,0,734,512","A row of large, ornate harps lined up against a wooden wall",0,train
12267,train-00013-of-00023.parquet,840,c103075b459d24ee090a3b2679aa9a565979889bc86b0700a8215015d8e3184a,ADE_train_00012268,683,512,"85,0,597,512","Two men stand in front of a wall of violins, holding their instruments",0,train
12268,train-00013-of-00023.parquet,841,f3e8b46dce0faddd92741701dd733298c558409b8bf483c2678881caa5bf7391,ADE_train_00012269,600,400,"128,0,640,512",A room with several harps hanging on the walls,0,train
12269,train-00013-of-00023.parquet,842,f7fdeefd3a9eb5c89891057e4cb63ddb931debb7240974ece20b2b16dee3c54f,ADE_train_00012270,768,512,"128,0,640,512","A man sitting at a desk in a recording studio, surrounded by various electronic equipment such as mixing boards and speakers",0,train
12270,train-00013-of-00023.parquet,843,22bfc610fc82d1a6adb4d2cd2cf5c6618eae2f660a6aacc51bc67b8151abefd9,ADE_train_00012271,683,512,"85,0,597,512","A home office with a desk, computer, keyboard, and other electronic equipment",0,train
12271,train-00013-of-00023.parquet,844,d7d073007ec6be657fbb34092ad419a44952400b4bc001e64db8b2be68b80b11,ADE_train_00012272,600,400,"128,0,640,512","A recording studio with a desk, computer, and other equipment",0,train
12272,train-00013-of-00023.parquet,845,cdec71b323354f9b6ff9b802075eb90a78cf4c223097a2a77b8361b31e6b474b,ADE_train_00012273,684,512,"86,0,598,512","A desk with a computer, speakers, and other electronic equipment",0,train
12273,train-00013-of-00023.parquet,846,5b2ea7cf2755e95e7f4ca958ef650dc00bf42144c7598e931621d3c060a65a10,ADE_train_00012274,771,512,"129,0,641,512","A collection of electronic music equipment, including a keyboard, a mixer, and a pair of speakers, all arranged on a table in a room with a wooden floor and a bookshelf in the background",0,train
12274,train-00013-of-00023.parquet,847,620de681b8e6f4b873346f011c1f65d691b421ceeae72a1286ca23d9c2421712,ADE_train_00012275,256,256,"0,0,512,512","A room with a desk, a computer, and a window with a view of a cityscape",0,train
12275,train-00013-of-00023.parquet,848,02c5d6e0dea51453af649aeb25e040451ab8480ca2a886b802d838d35bdbec5a,ADE_train_00012276,600,450,"85,0,597,512","A room with several musical instruments, including a guitar, a bass guitar, and a drum set, arranged on the floor",0,train
