sample_id,source_file,source_row,sha256,direction,collection,item,category,caption,blocked,split
11358,train-00009-of-00032.parquet,333,8f4a08c2efda3a5799a22334dfa5cfb917ac289ae7ef206fdcf81dca3cbb0ed0,0,collection_2,A stylish cruiser skateboard for smooth rides.,,"In a lively skate park, it soars above the curved rim of a ramp, frozen mid-air from a low-angle shot, as skaters in the background cheer amidst the afternoon sun's glow.",,train
11359,train-00009-of-00032.parquet,333,8f4a08c2efda3a5799a22334dfa5cfb917ac289ae7ef206fdcf81dca3cbb0ed0,1,collection_2,A stylish cruiser skateboard for smooth rides.,,"Positioned perfectly in a professional studio's high-key lighting, it commands attention with its sleek lines and vibrant colors against the simple white background, showcasing its compact shape and smooth surface from a three-quarter view.",,train
11360,train-00009-of-00032.parquet,338,6b90acd2418362cf1589d06833f7fce959a9ce8e171c8ba60be52dd4f9f48bee,0,collection_2,"A small, vibrant-colored skateboard with sleek lines.",,"Perched on the ledge of an urban skate park, it glows under the streetlights as enthusiastic skaters whizz past in the cool night air.",,train
11361,train-00009-of-00032.parquet,338,6b90acd2418362cf1589d06833f7fce959a9ce8e171c8ba60be52dd4f9f48bee,1,collection_2,"A small, vibrant-colored skateboard with sleek lines.",,"Set against a pristine white backdrop, this item is captured in a three-quarter view with uniform high-key lighting, highlighting its vibrant colors and sleek contours without any shadows.",,train
11362,train-00009-of-00032.parquet,340,4611171df410bd8f8616ae31ddcbabda1035143310a665bf913ae52ab5946374,0,collection_2,"A small, vibrant-colored skateboard with sleek lines.",,"Balancing precariously on a kitchen countertop, it stands out amidst the modern appliances under the soft glow of pendant lights, while a dinner party hums in the next room.",,train
11363,train-00009-of-00032.parquet,340,4611171df410bd8f8616ae31ddcbabda1035143310a665bf913ae52ab5946374,1,collection_2,"A small, vibrant-colored skateboard with sleek lines.",,"Set against a pristine white backdrop, this item is captured in a three-quarter view with uniform high-key lighting, highlighting its vibrant colors and sleek contours without any shadows.",,train
11364,train-00009-of-00032.parquet,342,abbdec0067b697e5cb9252e7927869fd9c25999f1a46a83b8c5779f9af9c9efe,0,collection_2,"A small, vibrant-colored skateboard with sleek lines.",,"Half-buried in a thick layer of autumn leaves, it catches speckled sunlight filtering through the naked branches of towering trees in a tranquil park.",,train
11365,train-00009-of-00032.parquet,342,abbdec0067b697e5cb9252e7927869fd9c25999f1a46a83b8c5779f9af9c9efe,1,collection_2,"A small, vibrant-colored skateboard with sleek lines.",,"Set against a pristine white backdrop, this item is captured in a three-quarter view with uniform high-key lighting, highlighting its vibrant colors and sleek contours without any shadows.",,train
11366,train-00009-of-00032.parquet,361,865ace2414b72b39a2591ec3dbd0ca640a02d522d73f7262fc9993d598d942e7,0,collection_2,"A sleek, compact and sporty mini kart.",,"In a sunlit park, it races down a narrow, winding path, surrounded by vibrant trees and cheering onlookers; the photo captures a dynamic side view, emphasizing its speed.",,train
11367,train-00009-of-00032.parquet,361,865ace2414b72b39a2591ec3dbd0ca640a02d522d73f7262fc9993d598d942e7,1,collection_2,"A sleek, compact and sporty mini kart.",,"In a professional studio, it sits against a seamless white background bathed in even light without shadows, the photo taken from a three-quarter view emphasizes its aerodynamic shape, vivid colors, and detailed features such as the contours of its chassis and the sporty steering wheel.",,train
11368,train-00009-of-00032.parquet,363,cd8827118924aedda9a379475db54d3e866187162dd94516247b43c9e95bb9c6,0,collection_2,"A sleek, compact and sporty mini kart.",,"On a bustling city street under bright neon lights, it sits at a standstill, catching the eye among the passing crowd and vehicles, shown from a low front angle to capture its sporty contours.",,train
11369,train-00009-of-00032.parquet,363,cd8827118924aedda9a379475db54d3e866187162dd94516247b43c9e95bb9c6,1,collection_2,"A sleek, compact and sporty mini kart.",,"In a professional studio, it sits against a seamless white background bathed in even light without shadows, the photo taken from a three-quarter view emphasizes its aerodynamic shape, vivid colors, and detailed features such as the contours of its chassis and the sporty steering wheel.",,train
11370,train-00009-of-00032.parquet,368,4902041c8f8b6ac84566a03b1030f9f8b2bcb36694e62c6cd0032874449ccc53,0,collection_2,"A sleek, compact and sporty mini kart.",,"Parked at a lakeside during a serene sunset, its silhouette is beautifully framed by the colorful reflection in the water, and the view is taken from a rear angle highlighting its sleek design.",,train
11371,train-00009-of-00032.parquet,368,4902041c8f8b6ac84566a03b1030f9f8b2bcb36694e62c6cd0032874449ccc53,1,collection_2,"A sleek, compact and sporty mini kart.",,"In a professional studio, it sits against a seamless white background bathed in even light without shadows, the photo taken from a three-quarter view emphasizes its aerodynamic shape, vivid colors, and detailed features such as the contours of its chassis and the sporty steering wheel.",,train
11372,train-00009-of-00032.parquet,381,b5a501c83c5570fe81f28c8b67fa469011941c7c7a863f7c651e21982263ef5e,0,collection_2,A small red children's pull wagon.,,"In front of a suburban house with snow-covered lawn, it is partially buried in a light dusting of fresh snow, the scene softly illuminated by the warm glow of nearby streetlights on a quiet winter evening.",,train
11373,train-00009-of-00032.parquet,381,b5a501c83c5570fe81f28c8b67fa469011941c7c7a863f7c651e21982263ef5e,1,collection_2,A small red children's pull wagon.,,"Photographed in a professional studio against a pure white background, it is captured from a front angle view, under flawless, even lighting that highlights its smooth red finish, sturdy metal handle, and small black wheels, without any shadows.",,train
11374,train-00009-of-00032.parquet,404,c9f4bcc50bea9b1c4847bccb71351a1f409d6555582df766650731be66d9cc00,0,collection_2,A rustic wooden wagon with a vintage charm.,,"Captured from a low angle, it sits by the shore of a misty lake at dawn, with gentle waves lapping at its wheels, and mountains looming in the background.",,train
11375,train-00009-of-00032.parquet,404,c9f4bcc50bea9b1c4847bccb71351a1f409d6555582df766650731be66d9cc00,1,collection_2,A rustic wooden wagon with a vintage charm.,,"In a professional studio setting, this item is seen on a plain white background, captured in a three-quarter view, with uniform lighting highlighting the rich grains and rustic details of its wooden structure, without any shadows.",,train
11376,train-00009-of-00032.parquet,420,7249bfdc459bfb0646a0c09fa37ae2b444ba78bb134513843398d4d3c3a7c0f6,0,collection_2,A well-preserved vintage luxury vehicle.,,"In front of a grand, ivy-covered estate, the vehicle is seen in an elevated three-quarter view, framed beautifully against the sprawling greens of the manor grounds, under a bright, clear sky.",,train
11377,train-00009-of-00032.parquet,420,7249bfdc459bfb0646a0c09fa37ae2b444ba78bb134513843398d4d3c3a7c0f6,1,collection_2,A well-preserved vintage luxury vehicle.,,"In a professional studio, it is presented on a pristine white backdrop, captured in a clean three-quarter view, with uniform lighting highlighting the smooth, polished finish, elegant contours, and intricate detailing that signify its vintage luxury.",,train
11378,train-00009-of-00032.parquet,430,caf737990bf9beaab79fdba4fdc4ab8eb82a12bd39f9d9f8b7a47ea800ed187c,0,collection_2,"A sleek, luxurious executive limousine.",,"Captured from an aerial perspective, it travels along a scenic coastal highway, the waves crashing against the rocks as the sun sets.",,train
11379,train-00009-of-00032.parquet,430,caf737990bf9beaab79fdba4fdc4ab8eb82a12bd39f9d9f8b7a47ea800ed187c,1,collection_2,"A sleek, luxurious executive limousine.",,"In a professional studio with a plain white background, it is perfectly illuminated with soft, even lighting that highlights its sleek curves and luxurious details, captured in a frontal three-quarter view to emphasize its elongated, elegant form.",,train
11380,train-00009-of-00032.parquet,436,2aea06edc0202713accc60cae54ba6ccfb5acde7cc9ef9357dea5f61a6f71567,0,collection_2,A sleek and elegant luxury vehicle.,,"Under the soft, romantic glow of moonlight, it rests on a cobblestone courtyard of a grand estate, surrounded by meticulously trimmed hedges and blooming night flowers.",,train
11381,train-00009-of-00032.parquet,436,2aea06edc0202713accc60cae54ba6ccfb5acde7cc9ef9357dea5f61a6f71567,1,collection_2,A sleek and elegant luxury vehicle.,,"In a professional studio, this item exudes sophistication against a plain white background, with its sleek lines and polished chrome accents brilliantly highlighted under high-key lighting, presenting an impeccable three-quarter view.",,train
11382,train-00009-of-00032.parquet,446,ec26f8ba25a4ed5806a0c1977b892948f53590eff35bfc3366f4c4f4c381834e,0,collection_2,A robust full-size pickup truck.,,"Under the bright midday sun, it gleams against the backdrop of a small-town main street, classic architecture lining the road, as people bustle about with daily activities.",,train
11383,train-00009-of-00032.parquet,446,ec26f8ba25a4ed5806a0c1977b892948f53590eff35bfc3366f4c4f4c381834e,1,collection_2,A robust full-size pickup truck.,,"Set against a plain white background, it is captured in a bright studio with high-key lighting, showcasing its bold front grille, sturdy frame, and spacious cargo bed, with sharp, shadowless precision from a three-quarter angle.",,train
11384,train-00009-of-00032.parquet,449,ec6b6694216a49f5e46a11ddf324ad905e2adde9ebacea910c42daaa0abdccf5,0,collection_2,A compact pickup truck,,"Under a twilight sky, it sits at the edge of a tranquil lake, reflecting soft pastel hues on its sleek surface as nearby pine trees whisper in the evening breeze.",,train
11385,train-00009-of-00032.parquet,449,ec6b6694216a49f5e46a11ddf324ad905e2adde9ebacea910c42daaa0abdccf5,1,collection_2,A compact pickup truck,,"Positioned against a stark, white backdrop, this item is illuminated uniformly in a professional studio, highlighting its clean lines and compact form from a three-quarter angle, capturing every detail with precision.",,train
11386,train-00009-of-00032.parquet,454,3ab3b3553c6e6eb77b86d21a68996a3b847148c1cb5451530ff73456c007e39f,0,collection_2,A compact pickup truck,,"In a serene countryside setting, it is parked alongside a dirt road, surrounded by blooming wildflowers and swaying tall grasses as butterflies flit about.",,train
11387,train-00009-of-00032.parquet,454,3ab3b3553c6e6eb77b86d21a68996a3b847148c1cb5451530ff73456c007e39f,1,collection_2,A compact pickup truck,,"Positioned against a stark, white backdrop, this item is illuminated uniformly in a professional studio, highlighting its clean lines and compact form from a three-quarter angle, capturing every detail with precision.",,train
11388,train-00009-of-00032.parquet,457,fe1b92bf3397afb95598df6f9aecfa38b4553482a151c9c1b47e2be3849f1034,0,collection_2,An off-road adventure-ready vehicle.,,"Against a rugged desert landscape, it conquers dunes with a dusty, windswept aura, captured from a low angle under the glaring midday sun.",,train
11389,train-00009-of-00032.parquet,457,fe1b92bf3397afb95598df6f9aecfa38b4553482a151c9c1b47e2be3849f1034,1,collection_2,An off-road adventure-ready vehicle.,,"In a professional studio, this item stands out against a plain white background with uniform lighting; it's captured in a three-quarter view highlighting its all-terrain tires, sturdy bumper, and sleek body without any shadows.",,train
11390,train-00009-of-00032.parquet,482,d48741d4adee97eac8fc92c288a8edad159b670c5923f96e6371bb0c474ef8a9,0,collection_2,A sleek and sophisticated electric vehicle.,,"On a serene country road, the sun casts long shadows on its aerodynamic body, as lush green fields stretch endlessly in the background.",,train
